Date,subject1,subject2,subject3,subject4,subject5,subject6,subject7,subject8,subject9,subject10,subject11,subject12,subject13,subject14,subject15,subject16,subject17,subject18,subject19,subject20,subject21,subject22,subject23,subject24
2016-12-30,2.529470529,3.156843157,2.060739261,2.747052947,3.747052947,4,2.952947053,0,0.4234765235,0.5803196803,0,2.794105894,2.796103896,2.313686314,2.276523477,0.4705294705,0,3.40979021,2.276523477,3.3,3.747052947,3.543156843,2.952947053,4
2016-12-30,2.532467532,3.155844156,2.058441558,2.746753247,3.746753247,4,2.953246753,0,0.4207792208,0.5766233766,0,2.793506494,2.797402597,2.311688312,2.279220779,0.4675324675,0,3.409090909,2.279220779,3.3,3.746753247,3.544155844,2.953246753,4
2016-12-30,2.535464535,3.154845155,2.056143856,2.746453546,3.746453546,4,2.953546454,0,0.4180819181,0.5729270729,0,2.792907093,2.798701299,2.30969031,2.281918082,0.4645354645,0,3.408391608,2.281918082,3.3,3.746453546,3.545154845,2.953546454,4
2016-12-30,2.538461538,3.153846154,2.053846154,2.746153846,3.746153846,4,2.953846154,0,0.4153846154,0.5692307692,0,2.792307692,2.8,2.307692308,2.284615385,0.4615384615,0,3.407692308,2.284615385,3.3,3.746153846,3.546153846,2.953846154,4
2016-12-30,2.541458541,3.152847153,2.051548452,2.745854146,3.745854146,4,2.954145854,0,0.4126873127,0.5655344655,0,2.791708292,2.801298701,2.305694306,2.287312687,0.4585414585,0,3.406993007,2.287312687,3.3,3.745854146,3.547152847,2.954145854,4
2016-12-30,2.544455544,3.151848152,2.049250749,2.745554446,3.745554446,4,2.954445554,0,0.40999001,0.5618381618,0,2.791108891,2.802597403,2.303696304,2.29000999,0.4555444555,0,3.406293706,2.29000999,3.3,3.745554446,3.548151848,2.954445554,4
2016-12-30,2.547452547,3.150849151,2.046953047,2.745254745,3.745254745,4,2.954745255,0,0.4072927073,0.5581418581,0,2.790509491,2.803896104,2.301698302,2.292707293,0.4525474525,0,3.405594406,2.292707293,3.3,3.745254745,3.549150849,2.954745255,4
2016-12-30,2.55044955,3.14985015,2.044655345,2.744955045,3.744955045,4,2.955044955,0,0.4045954046,0.5544455544,0,2.78991009,2.805194805,2.2997003,2.295404595,0.4495504496,0,3.404895105,2.295404595,3.3,3.744955045,3.55014985,2.955044955,4
2016-12-30,2.553446553,3.148851149,2.042357642,2.744655345,3.744655345,4,2.955344655,0,0.4018981019,0.5507492507,0,2.789310689,2.806493506,2.297702298,2.298101898,0.4465534466,0,3.404195804,2.298101898,3.3,3.744655345,3.551148851,2.955344655,4
2016-12-30,2.556443556,3.147852148,2.04005994,2.744355644,3.744355644,4,2.955644356,0,0.3992007992,0.5470529471,0,2.788711289,2.807792208,2.295704296,2.300799201,0.4435564436,0,3.403496503,2.300799201,3.3,3.744355644,3.552147852,2.955644356,4
2016-12-30,2.559440559,3.146853147,2.037762238,2.744055944,3.744055944,4,2.955944056,0,0.3965034965,0.5433566434,0,2.788111888,2.809090909,2.293706294,2.303496503,0.4405594406,0,3.402797203,2.303496503,3.3,3.744055944,3.553146853,2.955944056,4
2016-12-30,2.562437562,3.145854146,2.035464535,2.743756244,3.743756244,4,2.956243756,0,0.3938061938,0.5396603397,0,2.787512488,2.81038961,2.291708292,2.306193806,0.4375624376,0,3.402097902,2.306193806,3.3,3.743756244,3.554145854,2.956243756,4
2016-12-30,2.565434565,3.144855145,2.033166833,2.743456543,3.743456543,4,2.956543457,0,0.3911088911,0.535964036,0,2.786913087,2.811688312,2.28971029,2.308891109,0.4345654346,0,3.401398601,2.308891109,3.3,3.743456543,3.555144855,2.956543457,4
2016-12-30,2.568431568,3.143856144,2.030869131,2.743156843,3.743156843,4,2.956843157,0,0.3884115884,0.5322677323,0,2.786313686,2.812987013,2.287712288,2.311588412,0.4315684316,0,3.400699301,2.311588412,3.3,3.743156843,3.556143856,2.956843157,4
2016-12-30,2.571428571,3.142857143,2.028571429,2.742857143,3.742857143,4,2.957142857,0,0.3857142857,0.5285714286,0,2.785714286,2.814285714,2.285714286,2.314285714,0.4285714286,0,3.4,2.314285714,3.3,3.742857143,3.557142857,2.957142857,4
2016-12-30,2.574425574,3.141858142,2.026273726,2.742557443,3.742557443,4,2.957442557,0,0.383016983,0.5248751249,0,2.785114885,2.815584416,2.283716284,2.316983017,0.4255744256,0,3.399300699,2.316983017,3.3,3.742557443,3.558141858,2.957442557,4
2016-12-30,2.577422577,3.140859141,2.023976024,2.742257742,3.742257742,4,2.957742258,0,0.3803196803,0.5211788212,0,2.784515485,2.816883117,2.281718282,2.31968032,0.4225774226,0,3.398601399,2.31968032,3.3,3.742257742,3.559140859,2.957742258,4
2016-12-30,2.58041958,3.13986014,2.021678322,2.741958042,3.741958042,4,2.958041958,0,0.3776223776,0.5174825175,0,2.783916084,2.818181818,2.27972028,2.322377622,0.4195804196,0,3.397902098,2.322377622,3.3,3.741958042,3.56013986,2.958041958,4
2016-12-30,2.583416583,3.138861139,2.019380619,2.741658342,3.741658342,4,2.958341658,0,0.3749250749,0.5137862138,0,2.783316683,2.819480519,2.277722278,2.325074925,0.4165834166,0,3.397202797,2.325074925,3.3,3.741658342,3.561138861,2.958341658,4
2016-12-30,2.586413586,3.137862138,2.017082917,2.741358641,3.741358641,4,2.958641359,0,0.3722277722,0.5100899101,0,2.782717283,2.820779221,2.275724276,2.327772228,0.4135864136,0,3.396503497,2.327772228,3.3,3.741358641,3.562137862,2.958641359,4
2016-12-30,2.589410589,3.136863137,2.014785215,2.741058941,3.741058941,4,2.958941059,0,0.3695304695,0.5063936064,0,2.782117882,2.822077922,2.273726274,2.33046953,0.4105894106,0,3.395804196,2.33046953,3.3,3.741058941,3.563136863,2.958941059,4
2016-12-30,2.592407592,3.135864136,2.012487512,2.740759241,3.740759241,4,2.959240759,0,0.3668331668,0.5026973027,0,2.781518482,2.823376623,2.271728272,2.333166833,0.4075924076,0,3.395104895,2.333166833,3.3,3.740759241,3.564135864,2.959240759,4
2016-12-30,2.595404595,3.134865135,2.01018981,2.74045954,3.74045954,4,2.95954046,0,0.3641358641,0.499000999,0,2.780919081,2.824675325,2.26973027,2.335864136,0.4045954046,0,3.394405594,2.335864136,3.3,3.74045954,3.565134865,2.95954046,4
2016-12-30,2.598401598,3.133866134,2.007892108,2.74015984,3.74015984,4,2.95984016,0,0.3614385614,0.4953046953,0,2.78031968,2.825974026,2.267732268,2.338561439,0.4015984016,0,3.393706294,2.338561439,3.3,3.74015984,3.566133866,2.95984016,4
2016-12-30,2.601398601,3.132867133,2.005594406,2.73986014,3.73986014,4,2.96013986,0,0.3587412587,0.4916083916,0,2.77972028,2.827272727,2.265734266,2.341258741,0.3986013986,0,3.393006993,2.341258741,3.3,3.73986014,3.567132867,2.96013986,4
2016-12-30,2.604395604,3.131868132,2.003296703,2.73956044,3.73956044,4,2.96043956,0,0.356043956,0.4879120879,0,2.779120879,2.828571429,2.263736264,2.343956044,0.3956043956,0,3.392307692,2.343956044,3.3,3.73956044,3.568131868,2.96043956,4
2016-12-30,2.607392607,3.130869131,2.000999001,2.739260739,3.739260739,4,2.960739261,0,0.3533466533,0.4842157842,0,2.778521479,2.82987013,2.261738262,2.346653347,0.3926073926,0,3.391608392,2.346653347,3.3,3.739260739,3.569130869,2.960739261,4
2016-12-30,2.61038961,3.12987013,1.998701299,2.738961039,3.738961039,4,2.961038961,0,0.3506493506,0.4805194805,0,2.777922078,2.831168831,2.25974026,2.349350649,0.3896103896,0,3.390909091,2.349350649,3.3,3.738961039,3.57012987,2.961038961,4
2016-12-30,2.613386613,3.128871129,1.996403596,2.738661339,3.738661339,4,2.961338661,0,0.347952048,0.4768231768,0,2.777322677,2.832467532,2.257742258,2.352047952,0.3866133866,0,3.39020979,2.352047952,3.3,3.738661339,3.571128871,2.961338661,4
2016-12-30,2.616383616,3.127872128,1.994105894,2.738361638,3.738361638,4,2.961638362,0,0.3452547453,0.4731268731,0,2.776723277,2.833766234,2.255744256,2.354745255,0.3836163836,0,3.38951049,2.354745255,3.3,3.738361638,3.572127872,2.961638362,4
2016-12-30,2.619380619,3.126873127,1.991808192,2.738061938,3.738061938,4,2.961938062,0,0.3425574426,0.4694305694,0,2.776123876,2.835064935,2.253746254,2.357442557,0.3806193806,0,3.388811189,2.357442557,3.3,3.738061938,3.573126873,2.961938062,4
2016-12-30,2.622377622,3.125874126,1.98951049,2.737762238,3.737762238,4,2.962237762,0,0.3398601399,0.4657342657,0,2.775524476,2.836363636,2.251748252,2.36013986,0.3776223776,0,3.388111888,2.36013986,3.3,3.737762238,3.574125874,2.962237762,4
2016-12-30,2.625374625,3.124875125,1.987212787,2.737462537,3.737462537,4,2.962537463,0,0.3371628372,0.462037962,0,2.774925075,2.837662338,2.24975025,2.362837163,0.3746253746,0,3.387412587,2.362837163,3.3,3.737462537,3.575124875,2.962537463,4
2016-12-30,2.628371628,3.123876124,1.984915085,2.737162837,3.737162837,4,2.962837163,0,0.3344655345,0.4583416583,0,2.774325674,2.838961039,2.247752248,2.365534466,0.3716283716,0,3.386713287,2.365534466,3.3,3.737162837,3.576123876,2.962837163,4
2016-12-30,2.631368631,3.122877123,1.982617383,2.736863137,3.736863137,4,2.963136863,0,0.3317682318,0.4546453546,0,2.773726274,2.84025974,2.245754246,2.368231768,0.3686313686,0,3.386013986,2.368231768,3.3,3.736863137,3.577122877,2.963136863,4
2016-12-30,2.634365634,3.121878122,1.98031968,2.736563437,3.736563437,4,2.963436563,0,0.3290709291,0.4509490509,0,2.773126873,2.841558442,2.243756244,2.370929071,0.3656343656,0,3.385314685,2.370929071,3.3,3.736563437,3.578121878,2.963436563,4
2016-12-30,2.637362637,3.120879121,1.978021978,2.736263736,3.736263736,4,2.963736264,0,0.3263736264,0.4472527473,0,2.772527473,2.842857143,2.241758242,2.373626374,0.3626373626,0,3.384615385,2.373626374,3.3,3.736263736,3.579120879,2.963736264,4
2016-12-30,2.64035964,3.11988012,1.975724276,2.735964036,3.735964036,4,2.964035964,0,0.3236763237,0.4435564436,0,2.771928072,2.844155844,2.23976024,2.376323676,0.3596403596,0,3.383916084,2.376323676,3.3,3.735964036,3.58011988,2.964035964,4
2016-12-30,2.643356643,3.118881119,1.973426573,2.735664336,3.735664336,4,2.964335664,0,0.320979021,0.4398601399,0,2.771328671,2.845454545,2.237762238,2.379020979,0.3566433566,0,3.383216783,2.379020979,3.3,3.735664336,3.581118881,2.964335664,4
2016-12-30,2.646353646,3.117882118,1.971128871,2.735364635,3.735364635,4,2.964635365,0,0.3182817183,0.4361638362,0,2.770729271,2.846753247,2.235764236,2.381718282,0.3536463536,0,3.382517483,2.381718282,3.3,3.735364635,3.582117882,2.964635365,4
2016-12-30,2.649350649,3.116883117,1.968831169,2.735064935,3.735064935,4,2.964935065,0,0.3155844156,0.4324675325,0,2.77012987,2.848051948,2.233766234,2.384415584,0.3506493506,0,3.381818182,2.384415584,3.3,3.735064935,3.583116883,2.964935065,4
2016-12-30,2.652347652,3.115884116,1.966533467,2.734765235,3.734765235,4,2.965234765,0,0.3128871129,0.4287712288,0,2.76953047,2.849350649,2.231768232,2.387112887,0.3476523477,0,3.381118881,2.387112887,3.3,3.734765235,3.584115884,2.965234765,4
2016-12-30,2.655344655,3.114885115,1.964235764,2.734465534,3.734465534,4,2.965534466,0,0.3101898102,0.4250749251,0,2.768931069,2.850649351,2.22977023,2.38981019,0.3446553447,0,3.38041958,2.38981019,3.3,3.734465534,3.585114885,2.965534466,4
2016-12-30,2.658341658,3.113886114,1.961938062,2.734165834,3.734165834,4,2.965834166,0,0.3074925075,0.4213786214,0,2.768331668,2.851948052,2.227772228,2.392507493,0.3416583417,0,3.37972028,2.392507493,3.3,3.734165834,3.586113886,2.965834166,4
2016-12-30,2.661338661,3.112887113,1.95964036,2.733866134,3.733866134,4,2.966133866,0,0.3047952048,0.4176823177,0,2.767732268,2.853246753,2.225774226,2.395204795,0.3386613387,0,3.379020979,2.395204795,3.3,3.733866134,3.587112887,2.966133866,4
2016-12-30,2.664335664,3.111888112,1.957342657,2.733566434,3.733566434,4,2.966433566,0,0.3020979021,0.413986014,0,2.767132867,2.854545455,2.223776224,2.397902098,0.3356643357,0,3.378321678,2.397902098,3.3,3.733566434,3.588111888,2.966433566,4
2016-12-30,2.667332667,3.110889111,1.955044955,2.733266733,3.733266733,4,2.966733267,0,0.2994005994,0.4102897103,0,2.766533467,2.855844156,2.221778222,2.400599401,0.3326673327,0,3.377622378,2.400599401,3.3,3.733266733,3.589110889,2.966733267,4
2016-12-30,2.67032967,3.10989011,1.952747253,2.732967033,3.732967033,4,2.967032967,0,0.2967032967,0.4065934066,0,2.765934066,2.857142857,2.21978022,2.403296703,0.3296703297,0,3.376923077,2.403296703,3.3,3.732967033,3.59010989,2.967032967,4
2016-12-30,2.673326673,3.108891109,1.95044955,2.732667333,3.732667333,4,2.967332667,0,0.294005994,0.4028971029,0,2.765334665,2.858441558,2.217782218,2.405994006,0.3266733267,0,3.376223776,2.405994006,3.3,3.732667333,3.591108891,2.967332667,4
2016-12-30,2.676323676,3.107892108,1.948151848,2.732367632,3.732367632,4,2.967632368,0,0.2913086913,0.3992007992,0,2.764735265,2.85974026,2.215784216,2.408691309,0.3236763237,0,3.375524476,2.408691309,3.3,3.732367632,3.592107892,2.967632368,4
2016-12-30,2.679320679,3.106893107,1.945854146,2.732067932,3.732067932,4,2.967932068,0,0.2886113886,0.3955044955,0,2.764135864,2.861038961,2.213786214,2.411388611,0.3206793207,0,3.374825175,2.411388611,3.3,3.732067932,3.593106893,2.967932068,4
2016-12-30,2.682317682,3.105894106,1.943556444,2.731768232,3.731768232,4,2.968231768,0,0.2859140859,0.3918081918,0,2.763536464,2.862337662,2.211788212,2.414085914,0.3176823177,0,3.374125874,2.414085914,3.3,3.731768232,3.594105894,2.968231768,4
2016-12-30,2.685314685,3.104895105,1.941258741,2.731468531,3.731468531,4,2.968531469,0,0.2832167832,0.3881118881,0,2.762937063,2.863636364,2.20979021,2.416783217,0.3146853147,0,3.373426573,2.416783217,3.3,3.731468531,3.595104895,2.968531469,4
2016-12-30,2.688311688,3.103896104,1.938961039,2.731168831,3.731168831,4,2.968831169,0,0.2805194805,0.3844155844,0,2.762337662,2.864935065,2.207792208,2.419480519,0.3116883117,0,3.372727273,2.419480519,3.3,3.731168831,3.596103896,2.968831169,4
2016-12-30,2.691308691,3.102897103,1.936663337,2.730869131,3.730869131,4,2.969130869,0,0.2778221778,0.3807192807,0,2.761738262,2.866233766,2.205794206,2.422177822,0.3086913087,0,3.372027972,2.422177822,3.3,3.730869131,3.597102897,2.969130869,4
2016-12-30,2.694305694,3.101898102,1.934365634,2.730569431,3.730569431,4,2.969430569,0,0.2751248751,0.377022977,0,2.761138861,2.867532468,2.203796204,2.424875125,0.3056943057,0,3.371328671,2.424875125,3.3,3.730569431,3.598101898,2.969430569,4
2016-12-30,2.697302697,3.100899101,1.932067932,2.73026973,3.73026973,4,2.96973027,0,0.2724275724,0.3733266733,0,2.760539461,2.868831169,2.201798202,2.427572428,0.3026973027,0,3.370629371,2.427572428,3.3,3.73026973,3.599100899,2.96973027,4
2016-12-30,2.7002997,3.0999001,1.92977023,2.72997003,3.72997003,4,2.97002997,0,0.2697302697,0.3696303696,0,2.75994006,2.87012987,2.1998002,2.43026973,0.2997002997,0,3.36993007,2.43026973,3.3,3.72997003,3.6000999,2.97002997,4
2016-12-30,2.703296703,3.098901099,1.927472527,2.72967033,3.72967033,4,2.97032967,0,0.267032967,0.3659340659,0,2.759340659,2.871428571,2.197802198,2.432967033,0.2967032967,0,3.369230769,2.432967033,3.3,3.72967033,3.601098901,2.97032967,4
2016-12-30,2.706293706,3.097902098,1.925174825,2.729370629,3.729370629,4,2.970629371,0,0.2643356643,0.3622377622,0,2.758741259,2.872727273,2.195804196,2.435664336,0.2937062937,0,3.368531469,2.435664336,3.3,3.729370629,3.602097902,2.970629371,4
2016-12-30,2.709290709,3.096903097,1.922877123,2.729070929,3.729070929,4,2.970929071,0,0.2616383616,0.3585414585,0,2.758141858,2.874025974,2.193806194,2.438361638,0.2907092907,0,3.367832168,2.438361638,3.3,3.729070929,3.603096903,2.970929071,4
2016-12-30,2.712287712,3.095904096,1.920579421,2.728771229,3.728771229,4,2.971228771,0,0.2589410589,0.3548451548,0,2.757542458,2.875324675,2.191808192,2.441058941,0.2877122877,0,3.367132867,2.441058941,3.3,3.728771229,3.604095904,2.971228771,4
2016-12-30,2.715284715,3.094905095,1.918281718,2.728471528,3.728471528,4,2.971528472,0,0.2562437562,0.3511488511,0,2.756943057,2.876623377,2.18981019,2.443756244,0.2847152847,0,3.366433566,2.443756244,3.3,3.728471528,3.605094905,2.971528472,4
2016-12-30,2.718281718,3.093906094,1.915984016,2.728171828,3.728171828,4,2.971828172,0,0.2535464535,0.3474525475,0,2.756343656,2.877922078,2.187812188,2.446453546,0.2817182817,0,3.365734266,2.446453546,3.3,3.728171828,3.606093906,2.971828172,4
2016-12-30,2.721278721,3.092907093,1.913686314,2.727872128,3.727872128,4,2.972127872,0,0.2508491508,0.3437562438,0,2.755744256,2.879220779,2.185814186,2.449150849,0.2787212787,0,3.365034965,2.449150849,3.3,3.727872128,3.607092907,2.972127872,4
2016-12-30,2.724275724,3.091908092,1.911388611,2.727572428,3.727572428,4,2.972427572,0,0.2481518482,0.3400599401,0,2.755144855,2.880519481,2.183816184,2.451848152,0.2757242757,0,3.364335664,2.451848152,3.3,3.727572428,3.608091908,2.972427572,4
2016-12-30,2.727272727,3.090909091,1.909090909,2.727272727,3.727272727,4,2.972727273,0,0.2454545455,0.3363636364,0,2.754545455,2.881818182,2.181818182,2.454545455,0.2727272727,0,3.363636364,2.454545455,3.3,3.727272727,3.609090909,2.972727273,4
2016-12-30,2.73026973,3.08991009,1.906793207,2.726973027,3.726973027,4,2.973026973,0,0.2427572428,0.3326673327,0,2.753946054,2.883116883,2.17982018,2.457242757,0.2697302697,0,3.362937063,2.457242757,3.3,3.726973027,3.61008991,2.973026973,4
2016-12-30,2.733266733,3.088911089,1.904495504,2.726673327,3.726673327,4,2.973326673,0,0.2400599401,0.328971029,0,2.753346653,2.884415584,2.177822178,2.45994006,0.2667332667,0,3.362237762,2.45994006,3.3,3.726673327,3.611088911,2.973326673,4
2016-12-30,2.736263736,3.087912088,1.902197802,2.726373626,3.726373626,4,2.973626374,0,0.2373626374,0.3252747253,0,2.752747253,2.885714286,2.175824176,2.462637363,0.2637362637,0,3.361538462,2.462637363,3.3,3.726373626,3.612087912,2.973626374,4
2016-12-30,2.739260739,3.086913087,1.8999001,2.726073926,3.726073926,4,2.973926074,0,0.2346653347,0.3215784216,0,2.752147852,2.887012987,2.173826174,2.465334665,0.2607392607,0,3.360839161,2.465334665,3.3,3.726073926,3.613086913,2.973926074,4
2016-12-30,2.742257742,3.085914086,1.897602398,2.725774226,3.725774226,4,2.974225774,0,0.231968032,0.3178821179,0,2.751548452,2.888311688,2.171828172,2.468031968,0.2577422577,0,3.36013986,2.468031968,3.3,3.725774226,3.614085914,2.974225774,4
2016-12-30,2.745254745,3.084915085,1.895304695,2.725474525,3.725474525,4,2.974525475,0,0.2292707293,0.3141858142,0,2.750949051,2.88961039,2.16983017,2.470729271,0.2547452547,0,3.359440559,2.470729271,3.3,3.725474525,3.615084915,2.974525475,4
2016-12-30,2.748251748,3.083916084,1.893006993,2.725174825,3.725174825,4,2.974825175,0,0.2265734266,0.3104895105,0,2.75034965,2.890909091,2.167832168,2.473426573,0.2517482517,0,3.358741259,2.473426573,3.3,3.725174825,3.616083916,2.974825175,4
2016-12-30,2.751248751,3.082917083,1.890709291,2.724875125,3.724875125,4,2.975124875,0,0.2238761239,0.3067932068,0,2.74975025,2.892207792,2.165834166,2.476123876,0.2487512488,0,3.358041958,2.476123876,3.3,3.724875125,3.617082917,2.975124875,4
2016-12-30,2.754245754,3.081918082,1.888411588,2.724575425,3.724575425,4,2.975424575,0,0.2211788212,0.3030969031,0,2.749150849,2.893506494,2.163836164,2.478821179,0.2457542458,0,3.357342657,2.478821179,3.3,3.724575425,3.618081918,2.975424575,4
2016-12-30,2.757242757,3.080919081,1.886113886,2.724275724,3.724275724,4,2.975724276,0,0.2184815185,0.2994005994,0,2.748551449,2.894805195,2.161838162,2.481518482,0.2427572428,0,3.356643357,2.481518482,3.3,3.724275724,3.619080919,2.975724276,4
2016-12-30,2.76023976,3.07992008,1.883816184,2.723976024,3.723976024,4,2.976023976,0,0.2157842158,0.2957042957,0,2.747952048,2.896103896,2.15984016,2.484215784,0.2397602398,0,3.355944056,2.484215784,3.3,3.723976024,3.62007992,2.976023976,4
2016-12-30,2.763236763,3.078921079,1.881518482,2.723676324,3.723676324,4,2.976323676,0,0.2130869131,0.292007992,0,2.747352647,2.897402597,2.157842158,2.486913087,0.2367632368,0,3.355244755,2.486913087,3.3,3.723676324,3.621078921,2.976323676,4
2016-12-30,2.766233766,3.077922078,1.879220779,2.723376623,3.723376623,4,2.976623377,0,0.2103896104,0.2883116883,0,2.746753247,2.898701299,2.155844156,2.48961039,0.2337662338,0,3.354545455,2.48961039,3.3,3.723376623,3.622077922,2.976623377,4
2016-12-30,2.769230769,3.076923077,1.876923077,2.723076923,3.723076923,4,2.976923077,0,0.2076923077,0.2846153846,0,2.746153846,2.9,2.153846154,2.492307692,0.2307692308,0,3.353846154,2.492307692,3.3,3.723076923,3.623076923,2.976923077,4
